Price,Close,High,Low,Open,Volume,Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2010-05-13,7.748484134674072,7.947624359198648,7.6897011617215165,7.89423989608483,599712400,-0.014232040016124325
2010-05-14,7.6123270988464355,7.692103507073304,7.482766015445916,7.652515220290402,759362800,-0.017572086805771603
2010-05-17,7.624322414398193,7.683105399713419,7.429080672161162,7.6387184436624604,762834800,0.001575775107401256
2010-05-18,7.568541049957275,7.754185479756254,7.50555920906555,7.707099658393798,782678400,-0.007316238927091767
2010-05-19,7.447976589202881,7.585335526576841,7.343308241237581,7.482766199553239,1025726800,-0.015929683139536577
2010-05-20,7.130671977996826,7.313317230173354,7.084185191540812,7.254233915659617,1282915200,-0.04260279384686061
2010-05-21,7.267428874969482,7.332809232410704,6.938426465786521,6.982513099345717,1223891200,0.01917868293404168
2010-05-24,7.400590419769287,7.524753794604237,7.385595353783674,7.416186121275581,754238800,0.018323061304176047
2010-05-25,7.354404449462891,7.400590115716195,7.112676691978241,7.178356583889812,1048006400,-0.006240849403450155
2010-05-26,7.321112632751465,7.561641475983034,7.310315611131356,7.5001596374726285,850654000,-0.004526786219087642
2010-05-27,7.598230838775635,7.614426373460667,7.471069103156388,7.515755580923785,666282400,0.037851924963490324
2010-05-28,7.704102516174316,7.779680104492617,7.598233668790281,7.779380587495721,815614800,0.01393372742222998
2010-06-01,7.822565078735352,7.975819237403902,7.766481736789026,7.788375302434159,876472800,0.015376555843114703
2010-06-02,7.916135787963867,7.94162755476338,7.807567337405935,7.933829705706585,688548000,0.011961640240344629
2010-06-03,7.891242980957031,7.964120875110445,7.809966602435457,7.953023535748417,650106800,-0.0031445654386934585
2010-06-04,7.676508903503418,7.854654999642509,7.636621098271611,7.743988303363518,758304400,-0.027211692501650786
2010-06-07,7.525952339172363,7.7721784294153,7.514255164367143,7.746386343164657,886942000,-0.019612634626443692
2010-06-08,7.477668762207031,7.611729022858751,7.367301573225111,7.594933650235495,1000770400,-0.00641561024961812
2010-06-09,7.293819904327393,7.554743098208326,7.2725269815447,7.541846256456691,854630000,-0.024586386977828112
2010-06-10,7.513058185577393,7.527153100567681,7.26383205888861,7.343008642151667,776356000,0.030058088097284497
2010-06-11,7.60303258895874,7.613529297486722,7.418887310442903,7.4446794058768075,545759200,0.01197573626596804
2010-06-14,7.626121997833252,7.772178109125798,7.618024631710995,7.676507299938071,602960400,0.003036868329098441
2010-06-15,7.788375377655029,7.793174055195911,7.662712812519023,7.6669116553672945,585074000,0.02127600107471106
2010-06-16,8.015104293823242,8.030099353195812,7.816563108751066,7.830658816933966,783678000,0.02911119523318062
2010-06-17,8.153667449951172,8.184558539049622,8.082588233583946,8.11557834387668,872855200,0.017287754600362693
2010-06-18,8.219645500183105,8.24753821174169,8.140169411433101,8.165062148904045,784621600,0.008091825014561849
2010-06-21,8.102676391601562,8.367796750207075,8.05948912206971,8.328208486540118,776490400,-0.014230432270946114
2010-06-22,8.213048934936523,8.276629812246075,8.14257035891341,8.162364103416419,717262000,0.013621739040369674
2010-06-23,8.126672744750977,8.23734022447589,8.034600137314055,8.23494088611615,768457200,-0.010516945761533392
2010-06-24,8.06759262084961,8.19355470603308,8.040600059012517,8.127573689056483,714277200,-0.0072699031641857426
2010-06-25,7.998611927032471,8.10568041346393,7.971919684652404,8.099382549855264,549942400,-0.008550344205391247
2010-06-28,8.046594619750977,8.090082215157217,7.933228315922083,8.005506362045688,584948000,0.005998877449766127
2010-06-29,7.682806968688965,7.929333424448926,7.626723625511939,7.9212352555755,1133344800,-0.04521013773566618
2010-06-30,7.543646335601807,7.736788247940152,7.498060513308492,7.698999473639664,739452000,-0.018113253873786372
2010-07-01,7.452172756195068,7.641716441461671,7.294420297332279,7.6267205799504385,1022896000,-0.01212591038037325
2010-07-02,7.405987739562988,7.5256519217201125,7.293820287533776,7.512454761611378,693842800,-0.006197523613993838
2010-07-06,7.456676006317139,7.581737956126562,7.3825976110777605,7.5277544267612,615235600,0.006844227743366682
2010-07-07,7.757781982421875,7.760781956026225,7.4902629801087555,7.5124552568172795,654556000,0.040380724045089966
2010-07-08,7.740386486053467,7.88464387229559,7.644415373945627,7.872047348497897,738144400,-0.002242328594413201
2010-07-09,7.786277770996094,7.794674657370508,7.652517012789129,7.704401521853423,433322400,0.0059288105348891396
2010-07-12,7.71639347076416,7.853152517997347,7.643515589326963,7.753582404735205,562878400,-0.008975315585613042
2010-07-13,7.55174446105957,7.689703212566129,7.390692478396294,7.687304675067365,1190924000,-0.021337560134590206
2010-07-14,7.579636573791504,7.671709192918477,7.467770211530797,7.479167871033924,812047600,0.0036934661753662557
2010-07-15,7.541245937347412,7.70679623905678,7.416783093632708,7.444674994754201,824866000,-0.005064970605165531
2010-07-16,7.494762420654297,7.646816897577823,7.450075941393258,7.593132898746579,1039858400,-0.00616390409214862
2010-07-19,7.365199089050293,7.494161108251397,7.185853372733093,7.494161108251397,1024478000,-0.017287183279745988
2010-07-20,7.554446697235107,7.584737956986576,7.19815360271498,7.284827737137089,1074950800,0.025694839460098873
2010-07-21,7.624920845031738,7.952122925223841,7.617723632571973,7.950323421897136,1185671200,0.009328829843014752
2010-07-22,7.7682785987854,7.797669687595873,7.657011304342331,7.728090489284388,645318800,0.01880121206072216
2010-07-23,7.795872211456299,7.80906857350977,7.6861048750989145,7.7103977775464205,533388800,0.003552088447910773
2010-07-26,7.776078701019287,7.800671121095603,7.728992881741345,7.797671947812231,420551600,-0.0025389731771031654
2010-07-27,7.920033931732178,7.941627173389934,7.806667611122875,7.823762494349016,584771600,0.01851257378529625
2010-07-28,7.8264641761779785,7.977319807979727,7.805171244509745,7.90774058091491,519985200,-0.011814312458852672
2010-07-29,7.740987300872803,7.877146538636673,7.680705931467254,7.818964189706359,643806800,-0.010921518757518678
2010-07-30,7.715193748474121,7.788671463835061,7.644714404408128,7.674406609037253,448210000,-0.0033320752762083794
2010-08-02,7.853155136108398,7.875348216664503,7.786275576700168,7.810867995786372,428055600,0.017881778751384303
2010-08-03,7.855555534362793,7.8954433415356355,7.780278279944222,7.827963938391825,417653600,0.0003056603636106825
2010-08-04,7.887044429779053,7.926032074439952,7.806968518228846,7.882845587863865,420375200,0.004008487404680183
2010-08-05,7.848654270172119,7.893041217955825,7.814164190240665,7.849553621410028,289097200,-0.0048674963034295304
2010-08-06,7.800369739532471,7.8423573546153165,7.726590895245487,7.79107190415297,444897600,-0.006151950255109062
2010-08-09,7.850152015686035,7.862148702304283,7.784771675310392,7.842053851795265,303128000,0.006382040571905945
2010-08-10,7.7799787521362305,7.81117016040242,7.724194918969196,7.793175117171926,451920000,-0.008939096135920144
2010-08-11,7.5034589767456055,7.668410284614621,7.492062920451389,7.65971308353555,620054400,-0.035542484651991946
2010-08-12,7.551446437835693,7.5907344097517315,7.381396902739767,7.398491791412761,534920400,0.00639537861655648
2010-08-13,7.470768451690674,7.554143048383785,7.470468134003657,7.54724535174839,354869200,-0.010683779168556562
2010-08-16,7.426980972290039,7.4980601590098095,7.39638941290174,7.425181468796609,318430000,-0.0058611747484591525
2010-08-17,7.55684232711792,7.636618713516423,7.473766450562694,7.500159168427967,422640400,0.017485079780383384
2010-08-18,7.589831829071045,7.637817789283371,7.545145359105131,7.568538905121625,339696000,0.004365514129458736
2010-08-19,7.494161605834961,7.602129424014063,7.458172333108594,7.582934718108156,426706000,-0.01260505178384086
2010-08-20,7.486963748931885,7.61532514399443,7.467769042621388,7.47946621720296,384230000,-0.0009604619277854276
2010-08-23,7.371798038482666,7.557742754779223,7.355303788738523,7.551444892088024,414041600,-0.015382164828252165
2010-08-24,7.195751190185547,7.287822998133291,7.157362576710709,7.277926928524267,602565600,-0.023881127423473814
2010-08-25,7.284524440765381,7.317515344298522,7.1138758989676045,7.139068151727455,596867600,0.012336898293664467
2010-08-26,7.206247806549072,7.370298963484416,7.206247806549072,7.361301444613412,466505200,-0.010745606642248329
2010-08-27,7.24643611907959,7.276127531732357,7.064690237211914,7.250335444452653,548391200,0.005576870739026463
2010-08-30,7.2728271484375,7.370298258093221,7.218243006691426,7.220642344827393,383289200,0.0036419322442411417
2010-08-31,7.29081916809082,7.33460627010939,7.208343955906636,7.253329925650018,420786800,0.00247386872891453
2010-09-01,7.507656097412109,7.5415455425018845,7.386192424483474,7.421881372919817,697037600,0.029741092780123157
2010-09-02,7.562841415405273,7.562841415405273,7.454873586453164,7.535549340645718,415427600,0.007350538873535539
2010-09-03,7.760785102844238,7.761084619817802,7.632723177152934,7.650417903171328,520788800,0.0261731902821285
2010-09-07,7.731991291046143,7.783575464728572,7.685204993295705,7.6969013675215,342557600,-0.0037101673885472364
2010-09-08,7.8852458000183105,7.9293324437430694,7.7706789881866545,7.791073365463578,526551200,0.01982083310797833
2010-09-09,7.889739990234375,7.99320860554361,7.8852416333415825,7.948822468383887,438575200,0.0005699492863056044
2010-09-10,7.899938583374023,7.932629158616094,7.839656425848389,7.893340404799319,387542400,0.0012926399542028122
2010-09-13,8.008808135986328,8.045997080110649,7.970420323516633,7.972219026458323,388780000,0.013781063164393315
2010-09-14,8.039397239685059,8.072686851636508,7.963219863375545,7.983913752252216,408150400,0.0038194327020124597
2010-09-15,8.104178428649902,8.108977905672143,8.032799722239883,8.042697392274569,429368800,0.008057965918770948
2010-09-16,8.294620513916016,8.29761968617443,8.08258424075211,8.10477811546437,652103200,0.023499246338513746
2010-09-17,8.25863265991211,8.336309225037905,8.207947846263224,8.328211058917132,634477200,-0.004338698068649283
2010-09-20,8.494362831115723,8.510857880927299,8.273028685770559,8.279926382718031,658677600,0.028543486665518092
2010-09-21,8.51055908203125,8.617927083817818,8.481167984486966,8.513258738429665,668074400,0.0019067058044894836
2010-09-22,8.629923820495605,8.636821518708784,8.469771168577198,8.478768688538311,585289600,0.014025487316852825
2010-09-23,8.665009498596191,8.780175305723013,8.57743607503564,8.58733294263046,786116800,0.004065583756053481
2010-09-24,8.76698112487793,8.803270716197659,8.713897767173094,8.760383745408188,649488000,0.011768207097552441
2010-09-27,8.732190132141113,8.839257783661015,8.727691773972868,8.816765191972685,482834800,-0.003968411958603424
2010-09-28,8.603228569030762,8.750484323739073,8.247535546974055,8.750484323739073,1035042400,-0.014768524408976691
2010-09-29,8.618528366088867,8.691706605334097,8.577440886176456,8.614329522756234,469644000,0.0017783785395613094
2010-09-30,8.509963989257812,8.697408002983677,8.434986223597923,8.667417056889265,673391600,-0.012596625806584383
2010-10-01,8.473066329956055,8.594829501153304,8.437976420462169,8.5819334628892,448142800,-0.004335818500329047
2010-10-04,8.356700897216797,8.484461599359026,8.33060770464604,8.44547397140733,435302000,-0.013733568015141584
2010-10-05,8.665609359741211,8.680903934950871,8.452072327626407,8.457471637819282,501967200,0.036965360651749046
2010-10-06,8.67310905456543,8.757084293641004,8.555244363164224,8.685105746104007,670868800,0.0008654549856657034
2010-10-07,8.674007415771484,8.711796185467822,8.604728538559575,8.707597344296332,408399600,0.00010358006574140433
2010-10-08,8.819467544555664,8.832363590543244,8.697404783499417,8.748688649667619,658403200,0.016769656954604084
2010-10-11,8.858152389526367,8.91453603109808,8.83536028045555,8.839559121912272,427753200,0.00438630164182463
2010-10-12,8.953523635864258,8.98231568887759,8.772077322248204,8.85965154846966,558544000,0.010766494201505772
2010-10-13,9.00151252746582,9.056095877421459,8.991315338695992,9.003312031366379,630092400,0.005359777173015834
2010-10-14,9.066593170166016,9.07139104627374,9.009309364439174,9.047998296965334,435296400,0.00722996746398108
2010-10-15,9.439382553100586,9.447180404289803,9.144570601880462,9.220447690180093,922194000,0.04111680936134299
2010-10-18,9.537153244018555,9.567143375262537,9.425885916934462,9.551248958076057,1093010800,0.010357742190017838
2010-10-19,9.281927108764648,9.410288498933703,8.997912256855363,9.099281893151508,1232784000,-0.02676124926628154
2010-10-20,9.313117980957031,9.424684807903914,9.203351458558796,9.267231837841445,721624400,0.00336038753880441
2010-10-21,9.282827377319336,9.439380192421465,9.201251479281987,9.368001481850587,551460000,-0.0032524664349395938
2010-10-22,9.221345901489258,9.298422642977279,9.186256779795462,9.26933106624217,372778000,-0.00662314113265694
2010-10-25,9.262433052062988,9.345207818810774,9.250436360861624,9.269931384487446,392462000,0.0044556565833946404
2010-10-26,9.23874282836914,9.289427658616638,9.166763466113222,9.203353382357403,392929600,-0.002557667468222169
2010-10-27,9.232138633728027,9.294219481852021,9.165258310342393,9.226740125011405,399002800,-0.0007148369387265374
2010-10-28,9.15446662902832,9.237241401150575,9.024305724431159,9.235741414229407,551051200,-0.008413219058035604
2010-10-29,9.026700019836426,9.173656224143187,9.023400530668825,9.124171094251148,430511200,-0.013956750771995097
2010-11-01,9.122675895690918,9.165263353709776,9.063293868825667,9.063893703457586,423889200,0.01063244326759305
2010-11-02,9.278029441833496,9.302922179655875,9.207251354904823,9.207251354904823,433930000,0.017029383474640225
2010-11-03,9.381197929382324,9.383597267632052,9.253136053268353,9.338310158592048,508348400,0.011119655115950922
2010-11-04,9.545248985290527,9.602531984173218,9.448077388818794,9.460673914506998,642488000,0.017487218278849914
2010-11-05,9.51105785369873,9.584236063584209,9.499661798644116,9.536850738108,361253200,-0.0035820052095536514
2010-11-08,9.555746078491211,9.590235365627407,9.499962263306172,9.513158624088002,281758400,0.004698554617150297
2010-11-09,9.479568481445312,9.636122100277513,9.4321831522759,9.628623767755192,383544000,-0.007971915161848475
2010-11-10,9.538054466247559,9.56024755212748,9.403693878872703,9.496366349710344,384227200,0.006169688516594718
2010-11-11,9.49666690826416,9.549151246833894,9.424687540186932,9.44718094255217,361284000,-0.00433920335953808
2010-11-12,9.238142013549805,9.49216599455012,9.106182387991545,9.477170928375319,795846800,-0.02722269794356824
2010-11-15,9.208450317382812,9.313418971676438,9.185357085302652,9.251037773880206,403606000,-0.003214033311399911
2010-11-16,9.044999122619629,9.225245021057386,8.976919094600694,9.168862168538327,657650000,-0.017750130492058647
2010-11-17,9.012312889099121,9.116981268452632,8.930137115563056,9.033306308201112,479449600,-0.003613735399793039
2010-11-18,9.250140190124512,9.287329145454159,9.137974290206019,9.153268875749564,494491200,0.02638915270163955
2010-11-19,9.199152946472168,9.249237933353811,9.154466470888401,9.236341890121398,384843200,-0.005512050909971977
2010-11-22,9.397994041442871,9.397994041442871,9.173361185528282,9.197653285959868,393075200,0.021615152626303313
2010-11-23,9.259133338928223,9.349707554473508,9.194053292843659,9.310718309006548,519447600,-0.0147755682651326
2010-11-24,9.441177368164062,9.45917240043253,9.34970542376388,9.357202152605229,413725200,0.019661022535496953
2010-11-26,9.447175979614258,9.528152025420018,9.385394635438086,9.409387211628038,237585600,0.000635366884475852
2010-11-29,9.503260612487793,9.521554363739934,9.33860964359424,9.46217234904856,445785200,0.00593665588473824
2010-11-30,9.331714630126953,9.427986094373956,9.323316944587289,9.403392872436369,501858000,-0.018051276225700796
2010-12-01,9.489165306091309,9.52965293589881,9.44717768952399,9.455275055316054,461750800,0.01687264154607071
2010-12-02,9.54164981842041,9.567141585378094,9.443878389026775,9.52305494747729,462837200,0.00553099357384057
2010-12-03,9.520356178283691,9.556644967406521,9.487366078773046,9.507460135840134,342092800,-0.002231651815141067
2010-12-06,9.601632118225098,9.667012479694398,9.549746832284885,9.556345012053692,448481600,0.008537069246085549
2010-12-07,9.543448448181152,9.716795811178454,9.540749593392393,9.711098584778682,391454000,-0.006059768727600501
2010-12-08,9.627424240112305,9.627724557824276,9.510459701042286,9.58603645516637,321935600,0.00879931320288696
2010-12-09,9.58993911743164,9.672114080494687,9.56774523037028,9.661018338235273,294151200,-0.0038935775287105567
2010-12-10,9.61392593383789,9.628621476831265,9.555142961017365,9.586633867915754,262511200,0.0025012480384416502
2010-12-13,9.647220611572266,9.748891398784862,9.627127349042814,9.728197500667642,439815600,0.003463171857522651
2010-12-14,9.605830192565918,9.673310375529782,9.567141266028324,9.649017477628904,351008000,-0.0042903983098196985
2010-12-15,9.607933044433594,9.68710882436822,9.572843113986869,9.597135218702967,417312000,0.00021891412043739678
2010-12-16,9.634623527526855,9.67541148328315,9.600134236081555,9.62982485027937,322030800,0.0027779630613398165
2010-12-17,9.615427017211914,9.65081645148753,9.604030161833405,9.646017775538684,386929200,-0.0019924504844528457
2010-12-20,9.663415908813477,9.694607314532893,9.544052001853894,9.645121350113303,385610400,0.004990822718082155
2010-12-21,9.723095893859863,9.728793921938975,9.658615678710243,9.68710661995303,256354000,0.006175868410253971
2010-12-22,9.751885414123535,9.768680779347607,9.70359994037497,9.727892836079098,265921600,0.0029609417183524833
2010-12-23,9.705101013183594,9.75158698871805,9.692204971009604,9.747088630095973,223157200,-0.004797472381308343
2010-12-27,9.7374906539917,9.760284366904948,9.642719197578206,9.682607794752792,249816000,0.0033373831724272662
2010-12-28,9.761185646057129,9.796874604652274,9.748889436779017,9.774381206840994,175924000,0.0024333776439329213
2010-12-29,9.75578784942627,9.79057745906519,9.75008901969881,9.783678960010619,163139200,-0.0005529857567087015
2010-12-30,9.706901550292969,9.762384248978805,9.688606995316363,9.761484897497509,157494400,-0.005011004737682567
2010-12-31,9.673909187316895,9.701500771773082,9.636419933795777,9.685605558924088,193508000,-0.0033988562472933026
2011-01-03,9.884148597717285,9.904842491791268,9.742291313162301,9.766283897239795,445138400,0.021732621872864843
2011-01-04,9.9357328414917,9.972021632242447,9.841560414303666,9.970222128505839,309080800,0.005218885902456671
2011-01-05,10.017004013061523,10.027201197226452,9.882044484854674,9.883544471184754,255519600,0.008179685672548898
2011-01-06,10.00891399383545,10.05449983350448,9.984021251935436,10.038604612926305,300428800,-0.0008076286298304147
2011-01-07,10.080589294433594,10.087486991671051,9.95402660075905,10.0167081130171,311931200,0.007161146618133607
2011-01-10,10.270429611206055,10.293822352291143,10.11207733159306,10.161861985805814,448560000,0.018832263792087023
2011-01-11,10.246142387390137,10.34571174312606,10.181061524413545,10.34331320519934,444108000,-0.002364771945802313
2011-01-12,10.329512596130371,10.329812913795864,10.256935026122378,10.29442428094124,302590400,0.00813674118396368
2011-01-13,10.367301940917969,10.396093997735896,10.312419084726674,10.351707044322076,296780400,0.0036583860502532595
2011-01-14,10.451278686523438,10.451278686523438,10.330115299907286,10.373602107425388,308840000,0.00810015432019262
